"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","353","30","353","30"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/trusty/musl/src/stdio/vfprintf.c","353","27","353","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","355","23","355","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","357","12","357","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","367","37","367","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","379","12","379","12"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","384","12","384","12"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","386","10","386","12"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","387","16","387","18"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","393","15","393","15"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","399","31","399","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","415","9","415","10"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","417","44","417","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","425","27","425","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","427","21","427","22"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","432","14","432","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","442","17","442","18"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","443","23","443","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/trusty/musl/src/stdio/vfprintf.c","443","23","443","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","451","14","451","20"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","453","13","453","14"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","457","14","457","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","468","15","468","16"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","470","14","470","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","474","16","474","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","477","23","477","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/trusty/musl/src/stdio/vfprintf.c","477","23","477","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and char.","/external/trusty/musl/src/stdio/vfprintf.c","227","39","227","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and char.","/external/trusty/musl/src/stdio/vfprintf.c","228","39","228","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and char.","/external/trusty/musl/src/stdio/vfprintf.c","220","26","220","36"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfprintf.c","200","6","200","7"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","202","17","202","17"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","202","45","202","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","203","9","203","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","205","14","205","14"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","167","28","167","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","169","29","169","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types short and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","172","30","172","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types signed char and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","174","29","174","57"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long long and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","176","30","176","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types signed long and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","178","29","178","49"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdio/vfprintf.c","180","30","180","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfscanf.c","112","21","112","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long long.","/external/trusty/musl/src/stdio/vfscanf.c","176","26","176","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/stdio/vfscanf.c","210","42","210","49"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/stdio/vfscanf.c","211","47","211","54"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/stdio/vfscanf.c","216","23","216","30"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/stdio/vfscanf.c","217","22","217","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfscanf.c","223","17","223","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdio/vfscanf.c","293","21","293","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and char.","/external/trusty/musl/src/stdio/vfscanf.c","27","19","27","19"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and short.","/external/trusty/musl/src/stdio/vfscanf.c","30","20","30","20"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and int.","/external/trusty/musl/src/stdio/vfscanf.c","33","18","33","18"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and long.","/external/trusty/musl/src/stdio/vfscanf.c","36","19","36","19"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and long long.","/external/trusty/musl/src/stdio/vfscanf.c","39","24","39","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdio/vsnprintf.c","17","13","17","41"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdlib/ecvt.c","11","6","11","6"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdlib/fcvt.c","11","6","11","6"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/trusty/musl/src/stdlib/fcvt.c","14","26","14","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdlib/fcvt.c","20","7","20","7"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdlib/qsort.c","180","25","180","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdlib/qsort.c","81","5","81","5"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdlib/qsort.c","87","40","87","40"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdlib/qsort.c","69","5","69","5"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdlib/qsort.c","75","40","75","40"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdlib/qsort.c","38","39","38","47"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/trusty/musl/src/stdlib/qsort.c","38","20","38","47"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/stdlib/qsort.c","38","15","38","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and long.","/external/trusty/musl/src/stdlib/strtol.c","38","9","38","14"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and long long.","/external/trusty/musl/src/stdlib/strtol.c","28","9","28","14"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdlib/strtol.c","13","39","13","42"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdlib/strtol.c","15","16","15","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdlib/wcstod.c","46","16","46","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and long.","/external/trusty/musl/src/stdlib/wcstol.c","71","9","71","14"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and long long.","/external/trusty/musl/src/stdlib/wcstol.c","61","9","61","14"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/stdlib/wcstol.c","46","39","46","42"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/stdlib/wcstol.c","48","16","48","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/string/memccpy.c","23","21","23","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/string/memchr.c","20","21","20","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/memmem.c","142","7","142","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/memmem.c","97","7","97","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/string/memmem.c","24","16","24","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/string/memmem.c","25","16","25","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/string/memmem.c","15","16","15","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/string/memmem.c","16","16","16","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/external/trusty/musl/src/string/memmem.c","7","16","7","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/external/trusty/musl/src/string/memmem.c","7","37","7","50"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/external/trusty/musl/src/string/memmem.c","8","32","8","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/string/memset.c","14","9","14","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/string/memset.c","15","11","15","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/string/memset.c","17","9","17","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/string/memset.c","18","9","18","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/string/memset.c","19","11","19","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/string/memset.c","20","11","20","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/string/memset.c","22","9","22","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/trusty/musl/src/string/memset.c","23","11","23","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/trusty/musl/src/string/strchrnul.c","20","20","20","20"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/strcspn.c","11","29","11","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/strcspn.c","16","9","16","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/strlen.c","16","52","16","54"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/strlen.c","21","9","21","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/strnlen.c","6","13","6","15"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/string/strsignal.c","111","6","111","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/strspn.c","14","10","14","12"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/strspn.c","19","9","19","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/strstr.c","98","7","98","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/strstr.c","104","9","104","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/string/strstr.c","21","16","21","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/string/strstr.c","22","16","22","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/string/strstr.c","13","16","13","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/trusty/musl/src/string/strstr.c","14","16","14","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/external/trusty/musl/src/string/strstr.c","6","16","6","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/external/trusty/musl/src/string/strstr.c","6","37","6","50"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/external/trusty/musl/src/string/strstr.c","7","33","7","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/trusty/musl/src/string/wcscmp.c","6","9","6","15"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/wcscspn.c","7","42","7","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/wcscspn.c","9","9","9","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/wcslen.c","7","9","7","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/trusty/musl/src/string/wcsncasecmp.c","8","9","8","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/trusty/musl/src/string/wcsncmp.c","6","9","6","23"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/wcsnlen.c","6","13","6","15"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/wcsspn.c","7","9","7","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/wcsstr.c","68","7","68","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/trusty/musl/src/string/wcsstr.c","74","9","74","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/trusty/musl/src/string/wmemcmp.c","6","9","6","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned int.","/external/trusty/musl/src/unistd/sleep.c","8","13","8","18"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/system/gatekeeper/gatekeeper.cpp","307","16","307","74"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/system/iot/attestation/atap/libatap/atap_util.c","352","13","352","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/iot/attestation/atap/libatap/atap_util.c","158","21","158","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and signed long.","/system/iot/attestation/atap/libatap/atap_util.c","32","14","32","20"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/iot/attestation/atap/ops/atap_ops_provider.cpp","155","58","155","64"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types signed int and unsigned long.","/system/iot/attestation/atap/ops/openssl_ops.cpp","243","13","243","19"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and long.","/system/iot/attestation/atap/ops/openssl_ops.cpp","88","50","88","63"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/system/keymaster/include/keymaster/authorization_set.h","721","60","721","62"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/system/keymaster/include/keymaster/authorization_set.h","723","33","723","57"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/system/keymaster/include/keymaster/authorization_set.h","667","34","667","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/system/keymaster/include/keymaster/authorization_set.h","669","34","669","58"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/system/keymaster/include/keymaster/android_keymaster_messages.h","989","33","989","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types signed int and unsigned int.","/system/keymaster/android_keymaster/android_keymaster.cpp","123","31","123","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types signed int and unsigned int.","/system/keymaster/android_keymaster/android_keymaster.cpp","126","24","126","46"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/keymaster/android_keymaster/android_keymaster.cpp","828","33","828","47"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/keymaster/android_keymaster/android_keymaster.cpp","821","35","821","49"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/keymaster/android_keymaster/android_keymaster.cpp","310","40","310","55"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/keymaster/android_keymaster/android_keymaster.cpp","313","42","313","57"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/keymaster/android_keymaster/android_keymaster.cpp","229","46","229","60"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/keymaster/android_keymaster/android_keymaster.cpp","214","40","214","54"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/keymaster/android_keymaster/android_keymaster.cpp","201","47","201","61"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/libcxx/include/utility","502","18","502","60"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/include/keymaster/serializable.h","251","51","251","58"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/include/keymaster/serializable.h","252","32","252","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/include/keymaster/serializable.h","243","50","243","57"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/include/keymaster/serializable.h","244","31","244","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and signed int.","/system/keymaster/android_keymaster/android_keymaster_messages.cpp","157","12","159","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/hardware/libhardware/include/hardware/keymaster_defs.h","530","12","530","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/system/keymaster/android_keymaster/authorization_set.cpp","552","27","552","60"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/android_keymaster/authorization_set.cpp","237","21","237","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/system/keymaster/android_keymaster/authorization_set.cpp","208","51","208","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","510","21","510","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","511","18","511","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","513","44","513","58"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","521","25","521","42"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","522","22","522","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","524","56","524","73"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","156","31","156","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","211","34","211","36"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","214","31","214","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/system/keymaster/android_keymaster/keymaster_enforcement.cpp","217","38","217","40"
